HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Edu_year,Edu_durati,Hhd_size,WS,ID,Rela,Property,Residence,LiveLong,LiveLat,WELong,WELat,Max_Fri,Min_Fri
139,209,0,37,6048,282570,1,2,6,0,0,3,Schools,1989,11,0,310,116.5417702,40.08908436,116.4634864,39.92829675,19,8
139,210,0,13,0,282570,0,1,3,2,3,3,Schools,2134,3,0,310,116.5417702,40.08908436,116.3069634,39.90818763,2,1
140,211,0,44,12500,226046,1,2,6,0,0,3,Businessmen,1900,11,0,310,116.5417702,40.08908436,116.2156955,39.98860877,2,1
140,212,0,49,6337,226046,1,2,6,0,0,3,Schools,1990,1,0,310,116.5417702,40.08908436,116.4504403,39.99865868,2,1
140,213,0,11,0,226046,0,1,2,6,6,3,Schools,1974,3,0,310,116.5417702,40.08908436,116.4243493,39.89813205,8,2
141,214,0,39,17500,303520,1,2,6,0,0,3,Firms,230,1,1,310,116.5417702,40.08908436,116.0723467,39.99865868,19,8
141,215,0,49,7793,303520,1,2,6,0,0,3,Schools,1991,11,0,310,116.5417702,40.08908436,116.2156955,40.02880511,40,20
141,216,0,15,0,303520,0,1,5,1,3,3,Schools,2438,3,0,310,116.5417702,40.08908436,116.620064,40.04890012,8,2
142,217,1,30,7000,84000,1,2,7,0,0,1,Firms,104,1,1,1462,116.5417702,39.92829675,116.6983641,40.07903898,2,1
143,218,1,32,7000,84000,1,2,7,0,0,1,Firms,105,1,0,816,116.3591298,39.9685072,116.4243493,40.18951644,40,20
144,219,1,33,7000,84000,1,2,7,0,0,1,Firms,106,1,0,386,116.3721728,40.15939055,116.0984028,39.94840323,19,8
145,220,1,26,7000,84000,1,2,7,0,0,1,Firms,107,1,0,202,116.6722636,40.40034399,116.0332695,39.94840323,40,20
146,221,1,28,7000,84000,1,2,7,0,0,1,Firms,108,1,0,619,116.3200042,40.05894688,116.2678448,40.03885287,19,8
147,222,1,27,7000,84000,1,2,7,0,0,1,Firms,109,1,0,1186,116.4634864,39.97855828,116.5417702,39.8579026,19,8
148,223,1,30,7000,84000,1,2,7,0,0,1,Firms,110,1,0,482,116.0723467,39.72706891,116.1765909,40.15939055,40,20
149,224,1,27,7000,84000,1,2,7,0,0,1,Firms,111,1,0,202,116.6722636,40.40034399,116.1896251,39.92829675,2,1
150,225,1,29,7000,84000,1,2,7,0,0,1,Firms,112,1,1,1461,116.3982601,39.82772264,116.6722636,39.88807577,2,1
151,226,1,26,7000,84000,1,2,7,0,0,1,Firms,113,1,1,1786,116.2287318,39.86796106,116.8810677,40.56096636,19,8
152,227,1,27,7000,84000,1,2,7,0,0,1,Firms,114,1,0,1338,116.5417702,39.91824252,116.5548186,39.98860877,2,1
153,228,0,28,5250,276000,1,2,5,0,0,3,Businessmen,1361,2,0,1462,116.5417702,39.92829675,116.6331137,39.90818763,2,1
153,229,1,48,5250,276000,1,2,5,0,0,3,Schools,1992,1,1,1462,116.5417702,39.92829675,116.4504403,39.9685072,19,8
153,230,1,32,12500,276000,1,2,6,0,0,3,Firms,290,11,0,1462,116.5417702,39.92829675,116.5548186,39.95845553,19,8
154,231,0,53,12500,276000,1,2,5,0,0,3,Firms,911,4,0,289,116.0984028,39.76734085,116.4113045,39.73713826,2,1
154,232,1,30,5250,276000,1,2,5,0,0,3,Schools,1993,11,0,289,116.0984028,39.76734085,116.2939233,39.80759871,2,1
154,233,1,27,5250,276000,1,2,6,0,0,3,Businessmen,1182,1,1,289,116.0984028,39.76734085,116.1635576,40.17947479,2,1
155,234,0,33,5250,276000,1,2,5,0,0,3,Businessmen,1190,3,0,935,116.5809161,39.84784339,116.3200042,39.92829675,19,8
155,235,1,54,5250,276000,1,2,5,0,0,3,Schools,1994,1,0,935,116.5809161,39.84784339,116.1765909,39.78747148,19,8
155,236,1,27,12500,276000,1,2,6,0,0,3,Firms,589,13,0,935,116.5809161,39.84784339,116.2808837,39.90818763,40,20
156,237,0,32,5250,276000,1,2,5,0,0,3,Businessmen,1242,1,0,935,116.5809161,39.84784339,116.3330455,39.99865868,2,1
156,238,1,46,5250,276000,1,2,5,0,0,3,Businessmen,1861,2,0,935,116.5809161,39.84784339,116.3200042,39.99865868,19,8
156,239,1,28,12500,276000,1,2,6,0,0,3,Firms,242,11,0,935,116.5809161,39.84784339,116.3460874,40.00870803,2,1
157,240,0,54,12500,276000,1,2,5,0,0,3,Businessmen,1433,4,0,648,116.4504403,39.71699862,116.3982601,40.08908436,19,8
157,241,1,32,5250,276000,1,2,5,0,0,3,Schools,1995,11,0,648,116.4504403,39.71699862,116.2939233,39.9685072,19,8
157,242,1,26,5250,276000,1,2,6,0,0,3,Schools,1996,1,1,648,116.4504403,39.71699862,116.4895796,39.9685072,19,8
158,243,0,25,5250,276000,1,2,5,0,0,3,Businessmen,1724,3,0,648,116.4504403,39.71699862,116.2156955,39.9685072,8,2
158,244,1,50,5250,276000,1,2,5,0,0,3,Schools,1997,1,1,648,116.4504403,39.71699862,116.3982601,39.91824252,2,1
158,245,1,30,12500,276000,1,2,6,0,0,3,Firms,458,11,0,648,116.4504403,39.71699862,116.8941173,40.21963965,19,8
159,246,0,29,5250,276000,1,2,5,0,0,3,Firms,221,1,1,648,116.4504403,39.71699862,116.3852162,40.11921792,2,1
159,247,1,48,5250,276000,1,2,5,0,0,3,Firms,457,2,0,648,116.4504403,39.71699862,116.1896251,40.00870803,19,8
159,248,1,27,12500,276000,1,2,6,0,0,3,Firms,439,11,0,648,116.4504403,39.71699862,116.3591298,39.97855828,19,8
160,249,0,33,5250,276000,1,2,5,0,0,3,Businessmen,1529,2,0,1421,116.4765328,39.79753552,116.5939652,39.68678201,40,20
160,250,1,49,12500,276000,1,2,5,0,0,3,Businessmen,1529,11,0,1421,116.4765328,39.79753552,116.5939652,39.68678201,2,1
160,251,1,30,5250,276000,1,2,6,0,0,3,Schools,1998,1,1,1421,116.4765328,39.79753552,116.4634864,39.94840323,2,1
161,252,0,29,5250,276000,1,2,5,0,0,3,Firms,653,2,0,1421,116.4765328,39.79753552,116.6983641,39.67670784,40,20
161,253,1,50,12500,276000,1,2,5,0,0,3,Firms,840,4,0,1421,116.4765328,39.79753552,116.5678672,39.89813205,8,2
161,254,1,29,5250,276000,1,2,6,0,0,3,Schools,1999,1,1,1421,116.4765328,39.79753552,116.3852162,39.90818763,8,2
162,255,0,30,12500,276000,1,2,5,0,0,3,Businessmen,1326,1,0,721,115.9811798,39.9685072,116.3200042,39.81766108,19,8
162,256,1,52,5250,276000,1,2,5,0,0,3,Schools,2000,4,0,721,115.9811798,39.9685072,116.8027675,40.11921792,2,1
162,257,1,30,5250,276000,1,2,6,0,0,3,Businessmen,1359,2,0,721,115.9811798,39.9685072,116.2939233,39.93835031,19,8
163,258,1,27,9000,108000,1,2,7,0,0,1,Firms,115,1,0,1421,116.4765328,39.79753552,116.8419182,39.69685518,19,8
164,259,1,29,9000,108000,1,2,7,0,0,1,Firms,116,1,0,499,116.3852162,39.80759871,116.0853743,39.59607716,19,8
165,260,1,29,9000,108000,1,2,7,0,0,1,Firms,117,1,0,107,116.5287221,39.78747148,116.4895796,40.00870803,2,1
166,261,1,25,9000,108000,1,2,7,0,0,1,Firms,118,1,0,398,116.4634864,39.90818763,116.150525,40.06899316,19,8
167,262,1,32,9000,108000,1,2,7,0,0,1,Firms,119,1,0,1421,116.4765328,39.79753552,116.6853138,39.75727422,40,20
168,263,1,34,9000,108000,1,2,7,0,0,1,Firms,120,1,1,77,116.3982601,39.99865868,116.3852162,40.15939055,2,1
169,264,1,31,9000,108000,1,2,7,0,0,1,Firms,121,1,1,77,116.3982601,39.99865868,116.0462943,40.2899189,2,1
170,265,1,32,9000,108000,1,2,7,0,0,1,Firms,122,1,1,1432,116.4634864,39.70692738,116.6331137,40.12926163,19,8
171,266,1,30,9000,108000,1,2,7,0,0,1,Firms,123,1,1,1818,116.5156743,39.88807577,117.0767834,40.52080776,19,8
172,267,1,34,9000,108000,1,2,7,0,0,1,Firms,124,1,0,1113,116.3460874,40.02880511,116.5287221,40.08908436,19,8
173,268,1,34,9000,108000,1,2,7,0,0,1,Firms,125,1,0,1142,116.4765328,40.01875684,116.4895796,40.17947479,2,1
174,269,1,34,9000,108000,1,2,7,0,0,1,Firms,126,1,0,1063,116.6722636,40.01875684,116.3982601,39.7774066,19,8
175,270,1,25,9000,108000,1,2,7,0,0,1,Firms,127,1,0,58,116.6722636,39.99865868,116.2678448,39.69685518,40,20
176,271,1,31,9000,108000,1,2,7,0,0,1,Firms,128,1,1,849,116.4243493,39.69685518,116.2939233,39.99865868,19,8
177,272,1,30,9000,108000,1,2,7,0,0,1,Firms,129,1,0,675,116.7897171,39.65655647,116.3721728,39.68678201,19,8
178,273,1,32,9000,108000,1,2,7,0,0,1,Firms,130,1,1,35,116.3591298,40.24976058,115.8640392,40.14934794,2,1
179,274,1,28,9000,108000,1,2,7,0,0,1,Firms,131,1,0,1421,116.4765328,39.79753552,116.5548186,39.75727422,19,8
180,275,1,32,9000,108000,1,2,7,0,0,1,Firms,132,1,0,894,116.4373946,39.79753552,116.2678448,40.11921792,40,20
181,276,1,30,9000,108000,1,2,7,0,0,1,Firms,133,1,1,163,116.2808837,39.99865868,116.2939233,39.83778341,19,8
182,277,1,28,9000,108000,1,2,7,0,0,1,Firms,134,1,1,36,115.9030762,39.95845553,115.9942008,40.45053593,19,8
183,278,1,32,9000,108000,1,2,7,0,0,1,Firms,135,1,1,1121,116.4243493,39.93835031,116.3069634,39.75727422,2,1
184,279,1,32,9000,108000,1,2,7,0,0,1,Firms,136,1,0,1238,116.5548186,40.02880511,116.6461635,39.93835031,8,2
185,280,1,31,9000,108000,1,2,7,0,0,1,Firms,137,1,0,860,115.9421232,39.70692738,116.3200042,39.81766108,19,8
186,281,1,28,9000,108000,1,2,7,0,0,1,Firms,138,1,0,408,116.7244649,39.75727422,116.2026599,40.20959886,19,8
187,282,1,28,9000,108000,1,2,7,0,0,1,Firms,139,1,1,1794,116.0984028,39.94840323,116.8810677,40.11921792,19,8
188,283,1,29,9000,108000,1,2,7,0,0,1,Firms,140,1,0,683,116.4243493,39.87801878,116.2678448,39.92829675,2,1
189,284,1,29,9000,108000,1,2,7,0,0,1,Firms,141,1,0,58,116.6722636,39.99865868,116.4113045,39.73713826,19,8
190,285,1,29,9000,108000,1,2,7,0,0,1,Firms,142,1,0,408,116.7244649,39.75727422,116.150525,40.39030565,2,1
191,286,1,28,9000,108000,1,2,7,0,0,1,Firms,143,1,1,1692,116.1765909,40.32003595,116.5548186,40.44049747,8,2
192,287,1,30,9000,108000,1,2,7,0,0,1,Firms,144,1,1,359,116.2548064,40.29995806,116.2287318,39.90818763,19,8
193,288,1,29,0,160269,1,3,3,0,0,4,0,0,1,1,599,116.7505658,39.79753552,0,0,2,1
193,289,1,29,8106,160269,1,2,4,0,0,4,Schools,2001,11,0,599,116.7505658,39.79753552,116.7897171,40.36019045,8,2
193,290,1,38,5250,160269,0,2,6,0,0,4,Schools,2002,11,0,599,116.7505658,39.79753552,116.6983641,39.90818763,2,1
193,291,1,15,0,160269,0,1,5,1,3,4,Schools,2424,11,0,599,116.7505658,39.79753552,116.3721728,40.21963965,19,8
194,292,1,26,0,171000,1,3,3,0,0,4,0,0,11,0,792,116.0853743,40.19955779,0,0,19,8
194,293,1,31,5250,171000,1,2,4,0,0,4,Schools,2003,1,1,792,116.0853743,40.19955779,116.5678672,40.2397205,19,8
194,294,1,39,9000,171000,0,2,6,0,0,4,Firms,906,11,0,792,116.0853743,40.19955779,116.4634864,39.80759871,40,20
194,295,1,17,0,171000,0,1,5,3,3,4,Schools,2485,11,0,792,116.0853743,40.19955779,116.4895796,39.73713826,40,20
195,296,1,26,0,245981,1,3,3,0,0,4,0,0,11,0,792,116.0853743,40.19955779,0,0,40,20
195,297,1,31,7624,245981,1,2,4,0,0,4,Schools,2004,1,1,792,116.0853743,40.19955779,116.4895796,39.65655647,2,1
195,298,1,43,12874,245981,1,2,6,0,0,4,Schools,2005,11,0,792,116.0853743,40.19955779,116.8941173,40.16943283,8,2
195,299,1,15,0,245981,0,1,5,1,3,4,Schools,2424,11,0,792,116.0853743,40.19955779,116.3721728,40.21963965,19,8
196,300,1,34,0,171000,1,3,3,0,0,4,0,0,11,0,1818,116.5156743,39.88807577,0,0,2,1
196,301,1,30,5250,171000,1,2,4,0,0,4,Firms,123,1,1,1818,116.5156743,39.88807577,117.0767834,40.52080776,40,20
196,302,1,38,9000,171000,0,2,6,0,0,4,Firms,123,11,0,1818,116.5156743,39.88807577,117.0767834,40.52080776,2,1
196,303,1,9,0,171000,0,1,2,4,6,4,Schools,2076,3,0,1818,116.5156743,39.88807577,116.2287318,39.88807577,8,2
197,304,1,31,0,208324,1,3,3,0,0,4,0,0,11,0,1818,116.5156743,39.88807577,0,0,2,1
197,305,1,27,9000,208324,1,2,4,0,0,4,Firms,474,1,1,1818,116.5156743,39.88807577,117.0767834,40.52080776,19,8
197,306,1,37,8360,208324,0,2,6,0,0,4,Schools,2006,11,0,1818,116.5156743,39.88807577,116.5156743,39.84784339,19,8
197,307,1,6,0,208324,0,1,2,1,6,4,Schools,2073,3,0,1818,116.5156743,39.88807577,116.5809161,39.91824252,19,8
198,308,1,26,0,341184,1,3,3,0,0,4,0,0,1,1,1794,116.0984028,39.94840323,0,0,2,1
198,309,1,34,5250,341184,1,2,4,0,0,4,Firms,403,11,0,1794,116.0984028,39.94840323,116.8941173,40.24976058,19,8
198,310,1,42,23182,341184,0,2,6,0,0,4,Schools,2007,11,0,1794,116.0984028,39.94840323,116.4634864,39.87801878,2,1
198,311,1,19,0,341184,0,1,7,2,4,4,Schools,2259,11,0,1794,116.0984028,39.94840323,116.1635576,39.7774066,2,1
199,312,1,33,0,109631,1,3,3,0,0,4,0,0,1,1,1794,116.0984028,39.94840323,0,0,40,20
199,313,1,32,5250,109631,1,2,4,0,0,4,Schools,2009,11,0,1794,116.0984028,39.94840323,116.2156955,39.72706891,40,20
199,314,1,43,3886,109631,0,2,6,0,0,4,Schools,2008,11,0,1794,116.0984028,39.94840323,116.5417702,39.7774066,2,1
199,315,1,15,0,109631,0,1,5,1,3,4,Schools,2485,11,0,1794,116.0984028,39.94840323,116.4895796,39.73713826,19,8
200,316,1,29,0,305457,1,3,3,0,0,4,0,0,1,1,650,116.2808837,40.04890012,0,0,2,1
200,317,1,34,19373,305457,1,2,4,0,0,4,Schools,2011,11,0,650,116.2808837,40.04890012,116.3460874,39.90818763,8,2
200,318,1,35,6082,305457,0,2,6,0,0,4,Schools,2010,11,0,650,116.2808837,40.04890012,116.3330455,39.89813205,2,1
200,319,1,9,0,305457,0,1,2,4,6,4,Schools,1975,11,0,650,116.2808837,40.04890012,116.4113045,39.91824252,19,8
201,320,1,29,0,171000,1,3,3,0,0,4,0,0,11,0,650,116.2808837,40.04890012,0,0,8,2
201,321,1,33,5250,171000,1,2,4,0,0,4,Firms,193,11,0,650,116.2808837,40.04890012,116.2156955,40.02880511,19,8
201,322,1,39,9000,171000,0,2,6,0,0,4,Firms,865,1,1,650,116.2808837,40.04890012,116.150525,40.06899316,19,8
201,323,1,7,0,171000,0,1,2,2,6,4,Schools,2111,3,0,650,116.2808837,40.04890012,116.1374932,40.35015195,2,1
202,324,1,28,0,171000,1,3,3,0,0,4,0,0,11,0,1215,116.0853743,40.55092642,0,0,2,1
202,325,1,29,9000,171000,1,2,4,0,0,4,Businessmen,1470,11,0,1215,116.0853743,40.55092642,116.4373946,39.67670784,19,8
202,326,1,43,5250,171000,0,2,6,0,0,4,Schools,2012,1,1,1215,116.0853743,40.55092642,116.5156743,39.89813205,40,20
202,327,1,16,0,171000,0,1,5,2,3,4,Schools,2421,3,0,1215,116.0853743,40.55092642,116.7766667,39.60615975,19,8
203,328,1,28,0,355743,1,3,3,0,0,4,0,0,1,1,1215,116.0853743,40.55092642,0,0,8,2
203,329,1,32,20645,355743,1,2,4,0,0,4,Schools,2013,11,0,1215,116.0853743,40.55092642,115.955141,39.79753552,8,2
203,330,1,41,9000,355743,0,2,6,0,0,4,Firms,562,11,0,1215,116.0853743,40.55092642,116.3852162,39.64647925,40,20
203,331,1,19,0,355743,0,1,7,2,4,4,Schools,2259,11,0,1215,116.0853743,40.55092642,116.1635576,39.7774066,40,20
204,332,1,28,0,153034,1,3,3,0,0,4,0,0,1,1,830,116.6983641,39.86796106,0,0,19,8
204,333,1,30,5250,153034,1,2,4,0,0,4,Firms,18,11,0,830,116.6983641,39.86796106,116.4243493,39.8579026,2,1
204,334,1,42,7503,153034,1,2,6,0,0,4,Schools,2014,11,0,830,116.6983641,39.86796106,116.2026599,39.75727422,8,2
204,335,1,4,0,153034,0,1,1,2,3,4,Schools,2457,3,0,830,116.6983641,39.86796106,115.9942008,39.69685518,8,2
205,336,1,29,0,185575,1,3,3,0,0,4,0,0,1,1,830,116.6983641,39.86796106,0,0,19,8
205,337,1,34,5250,185575,1,2,4,0,0,4,Firms,648,11,0,830,116.6983641,39.86796106,116.4895796,39.83778341,19,8
205,338,1,42,10215,185575,0,2,6,0,0,4,Schools,2015,11,0,830,116.6983641,39.86796106,116.3721728,40.03885287,40,20
205,339,1,16,0,185575,0,1,5,2,3,4,Schools,2421,11,0,830,116.6983641,39.86796106,116.7766667,39.60615975,8,2
206,340,1,1,0,171000,0,1,0,2,3,4,0,0,3,0,858,116.7244649,39.92829675,0,0,8,2
206,341,1,25,0,171000,1,3,3,0,0,4,0,0,11,0,858,116.7244649,39.92829675,0,0,2,1
206,342,1,33,5250,171000,0,2,4,0,0,4,Firms,427,11,0,858,116.7244649,39.92829675,116.4765328,39.65655647,19,8
206,343,1,42,9000,171000,1,2,6,0,0,4,Firms,774,1,1,858,116.7244649,39.92829675,116.3852162,39.64647925,19,8
207,344,1,32,0,261252,1,3,3,0,0,4,0,0,11,0,858,116.7244649,39.92829675,0,0,40,20
207,345,1,34,12771,261252,1,2,4,0,0,4,Schools,2012,1,1,858,116.7244649,39.92829675,116.5156743,39.89813205,19,8
207,346,1,35,9000,261252,0,2,6,0,0,4,Firms,942,11,0,858,116.7244649,39.92829675,116.5287221,39.9685072,40,20
207,347,1,17,0,261252,0,1,5,3,3,4,Schools,2424,11,0,858,116.7244649,39.92829675,116.3721728,40.21963965,8,2
208,348,1,33,0,381394,1,3,3,0,0,4,0,0,11,0,973,116.6722636,39.90818763,0,0,2,1
208,349,1,34,22383,381394,1,2,4,0,0,4,Schools,2018,11,0,973,116.6722636,39.90818763,116.0723467,40.52080776,40,20
208,350,1,42,9400,381394,1,2,6,0,0,4,Schools,2017,1,1,973,116.6722636,39.90818763,116.1114321,40.12926163,40,20
208,351,1,16,0,381394,0,1,5,2,3,4,Schools,2439,3,0,973,116.6722636,39.90818763,116.5548186,39.86796106,19,8
209,352,1,33,0,194699,1,3,3,0,0,4,0,0,11,0,973,116.6722636,39.90818763,0,0,40,20
209,353,1,34,10975,194699,1,2,4,0,0,4,Schools,2019,11,0,973,116.6722636,39.90818763,116.2939233,39.64647925,19,8
209,354,1,41,5250,194699,0,2,6,0,0,4,Businessmen,1285,4,0,973,116.6722636,39.90818763,116.2417688,39.92829675,8,2
209,355,1,20,0,194699,0,1,7,3,4,4,Schools,2256,1,0,973,116.6722636,39.90818763,116.3330455,40.02880511,40,20
210,356,1,34,0,180354,1,3,3,0,0,4,0,0,11,0,924,116.4113045,39.83778341,0,0,40,20
210,357,1,25,5250,180354,1,2,4,0,0,4,Firms,634,1,1,924,116.4113045,39.83778341,116.3982601,39.89813205,8,2
210,358,1,43,9780,180354,0,2,6,0,0,4,Schools,2020,11,0,924,116.4113045,39.83778341,116.6461635,40.01875684,19,8
210,359,1,13,0,180354,0,1,3,2,3,4,Schools,2126,11,0,924,116.4113045,39.83778341,116.620064,40.38026729,19,8
211,360,1,30,0,281982,1,3,3,0,0,4,0,0,11,0,924,116.4113045,39.83778341,0,0,2,1
211,361,1,32,7805,281982,1,2,4,0,0,4,Schools,2021,11,0,924,116.4113045,39.83778341,116.7636163,40.2397205,40,20
211,362,1,37,15694,281982,0,2,6,0,0,4,Schools,2022,1,1,924,116.4113045,39.83778341,116.2026599,40.04890012,2,1
211,363,1,13,0,281982,0,1,3,2,3,4,Schools,2225,3,0,924,116.4113045,39.83778341,116.150525,40.03885287,2,1
212,364,1,29,0,201450,1,3,3,0,0,4,0,0,11,0,58,116.6722636,39.99865868,0,0,2,1
212,365,1,31,9000,201450,1,2,4,0,0,4,Businessmen,1120,11,0,58,116.6722636,39.99865868,116.4113045,39.69685518,8,2
212,366,1,44,7788,201450,0,2,6,0,0,4,Schools,2023,1,1,58,116.6722636,39.99865868,116.3069634,39.80759871,8,2
212,367,1,7,0,201450,0,1,2,2,6,4,Schools,2071,3,0,58,116.6722636,39.99865868,117.063738,40.29995806,19,8
213,368,1,25,0,208728,1,3,3,0,0,4,0,0,11,0,858,116.7244649,39.92829675,0,0,19,8
213,369,1,29,9000,208728,1,2,4,0,0,4,Firms,955,1,1,858,116.7244649,39.92829675,116.4895796,39.80759871,2,1
213,370,1,36,8394,208728,0,2,6,0,0,4,Schools,2024,11,0,858,116.7244649,39.92829675,116.0593201,39.92829675,2,1
213,371,1,7,0,208728,0,1,2,2,6,4,Schools,2115,3,0,858,116.7244649,39.92829675,116.2678448,39.94840323,2,1
214,372,1,28,0,171000,1,3,3,0,0,4,0,0,11,0,506,116.5548186,40.04890012,0,0,40,20
214,373,1,32,5250,171000,1,2,4,0,0,4,Firms,383,1,1,506,116.5548186,40.04890012,116.5287221,40.15939055,2,1
214,374,1,39,9000,171000,0,2,6,0,0,4,Schools,2025,11,0,506,116.5548186,40.04890012,116.3330455,39.94840323,40,20
214,375,1,9,0,171000,0,1,2,4,6,4,Schools,2087,3,0,506,116.5548186,40.04890012,116.3069634,39.66663267,2,1
215,376,1,32,0,184659,1,3,3,0,0,4,0,0,1,1,506,116.5548186,40.04890012,0,0,19,8
215,377,1,26,5250,184659,1,2,4,0,0,4,Firms,882,11,0,506,116.5548186,40.04890012,116.4634864,40.06899316,19,8
215,378,1,36,10138,184659,0,2,6,0,0,4,Schools,2026,11,0,506,116.5548186,40.04890012,116.4895796,39.86796106,40,20
215,379,1,8,0,184659,0,1,2,3,6,4,Schools,2078,3,0,506,116.5548186,40.04890012,116.4373946,39.79753552,19,8
216,380,1,27,0,171000,1,3,3,0,0,4,0,0,11,0,485,116.2678448,39.64647925,0,0,19,8
216,381,1,34,5250,171000,1,2,4,0,0,4,Firms,663,11,0,485,116.2678448,39.64647925,116.3069634,40.06899316,2,1
216,382,1,35,9000,171000,0,2,6,0,0,4,Firms,396,1,1,485,116.2678448,39.64647925,116.3069634,40.06899316,8,2
216,383,1,22,0,171000,0,1,9,1,3,4,Schools,2372,11,0,485,116.2678448,39.64647925,116.7244649,40.07903898,2,1
217,384,1,34,0,171000,1,3,3,0,0,4,0,0,11,0,485,116.2678448,39.64647925,0,0,2,1
217,385,1,31,5250,171000,1,2,4,0,0,4,Schools,2027,11,0,485,116.2678448,39.64647925,117.0115527,40.17947479,8,2
217,386,1,42,9000,171000,1,2,6,0,0,4,Firms,526,1,1,485,116.2678448,39.64647925,116.2026599,40.20959886,2,1
217,387,1,19,0,171000,0,1,7,2,4,4,Schools,2324,3,0,485,116.2678448,39.64647925,116.1896251,39.72706891,19,8
218,388,1,29,0,171000,1,3,3,0,0,4,0,0,1,1,858,116.7244649,39.92829675,0,0,19,8
218,389,1,26,9000,171000,1,2,4,0,0,4,Firms,764,11,0,858,116.7244649,39.92829675,116.5287221,39.7774066,40,20
218,390,1,41,5250,171000,0,2,6,0,0,4,Firms,400,11,0,858,116.7244649,39.92829675,116.3721728,39.68678201,2,1
218,391,1,8,0,171000,0,1,2,3,6,4,Schools,2078,3,0,858,116.7244649,39.92829675,116.4373946,39.79753552,8,2
219,392,1,34,5250,63000,0,2,7,0,0,1,Firms,145,1,1,1692,116.1765909,40.32003595,116.5939652,40.24976058,2,1
220,393,1,27,5250,63000,0,2,7,0,0,1,Firms,146,1,0,201,116.2808837,39.94840323,116.1765909,40.00870803,8,2
221,394,1,31,5250,63000,0,2,7,0,0,1,Firms,147,1,1,838,116.4373946,39.9685072,117.1289603,40.07903898,8,2
222,395,1,32,5250,63000,0,2,7,0,0,1,Firms,148,1,0,178,116.5678672,40.21963965,116.0853743,39.88807577,19,8
223,396,1,28,5250,63000,0,2,7,0,0,1,Firms,149,1,1,1699,116.4113045,40.08908436,116.7505658,40.32003595,40,20
224,397,1,28,5250,63000,0,2,7,0,0,1,Firms,150,1,1,1462,116.5417702,39.92829675,116.4895796,40.00870803,19,8
225,398,1,31,5250,63000,0,2,7,0,0,1,Firms,151,1,0,1370,116.8419182,40.40034399,116.5287221,39.93835031,19,8
226,399,1,28,5250,63000,1,2,7,0,0,1,Firms,152,1,0,892,116.2548064,40.08908436,116.4373946,39.91824252,19,8
227,400,1,29,5250,63000,0,2,7,0,0,1,Firms,153,1,0,534,116.9202158,40.09912929,116.3591298,40.01875684,19,8
228,401,1,29,5250,63000,0,2,7,0,0,1,Firms,154,1,0,913,116.5026268,39.98860877,116.2678448,40.08908436,40,20
229,402,1,33,5250,63000,0,2,7,0,0,1,Firms,155,1,1,1215,116.0853743,40.55092642,116.6070145,39.92829675,19,8
230,403,1,33,5250,63000,0,2,7,0,0,1,Firms,156,1,1,1796,116.620064,39.86796106,116.2678448,40.11921792,40,20
231,404,1,28,5250,63000,0,2,7,0,0,1,Firms,157,1,1,163,116.2808837,39.99865868,116.0984028,40.09912929,19,8
232,405,1,32,5250,63000,0,2,7,0,0,1,Firms,158,1,1,1794,116.0984028,39.94840323,116.7766667,40.10917381,19,8
233,406,1,30,5250,63000,0,2,7,0,0,1,Firms,159,1,0,734,116.3460874,39.87801878,116.4634864,39.99865868,19,8
234,407,1,28,5250,63000,1,2,7,0,0,1,Firms,160,1,0,216,116.3069634,40.07903898,116.150525,39.8579026,2,1
235,408,1,29,5250,63000,0,2,7,0,0,1,Firms,161,1,0,655,116.5026268,40.04890012,116.3852162,40.18951644,40,20
236,409,1,34,12500,150000,1,2,7,0,0,1,Firms,162,1,1,163,116.2808837,39.99865868,115.7339949,39.92829675,19,8
237,410,1,25,12500,150000,1,2,7,0,0,1,Firms,163,1,1,1153,116.1374932,40.06899316,116.4373946,39.75727422,19,8
238,411,1,31,12500,150000,1,2,7,0,0,1,Firms,164,1,1,58,116.6722636,39.99865868,116.3069634,39.66663267,40,20
239,412,1,34,12500,150000,1,2,7,0,0,1,Firms,165,1,1,1432,116.4634864,39.70692738,116.4243493,40.06899316,19,8
240,413,1,30,12500,150000,1,2,7,0,0,1,Firms,166,1,1,1443,116.2808837,40.02880511,116.4895796,39.8579026,8,2
241,414,1,29,12500,150000,1,2,7,0,0,1,Firms,167,1,1,371,115.9942008,40.45053593,116.3330455,40.09912929,19,8
242,415,1,29,12500,150000,1,2,7,0,0,1,Firms,168,1,1,150,116.6461635,39.74720669,116.0853743,40.47061306,2,1
243,416,1,33,12500,150000,1,2,7,0,0,1,Firms,169,1,1,304,116.4634864,40.16943283,116.1374932,39.68678201,19,8
244,417,1,31,12500,150000,1,2,7,0,0,1,Firms,170,1,1,1827,116.4113045,40.04890012,117.0767834,40.52080776,8,2
245,418,1,34,12500,150000,1,2,7,0,0,1,Firms,171,1,1,1267,116.2026599,39.9685072,116.6331137,40.76182943,2,1
246,419,1,27,12500,150000,1,2,7,0,0,1,Firms,172,1,1,496,116.150525,40.24976058,116.2678448,40.11921792,40,20
247,420,1,30,12500,150000,1,2,7,0,0,1,Firms,173,1,1,1421,116.4765328,39.79753552,116.7114145,39.78747148,8,2
