HHD,Hhd_income,Hhd_size,Residence,Property
1225,275541,3,468,1
1226,352826,3,468,1
1227,186000,3,1738,1
1228,250910,3,875,1
1229,254127,3,875,1
1230,225693,3,875,1
1231,299492,3,220,1
1232,186000,3,39,1
1233,393230,3,39,1
1234,388146,3,793,1
1235,203740,3,793,0
1236,217558,3,793,1
1237,281565,3,793,1
1238,186000,3,1015,1
1239,186000,3,1015,1
1240,408220,3,1015,1
1241,256667,3,1726,1
1242,243274,3,1748,1
1243,396067,3,1748,1
1244,351844,3,1748,1
1245,186000,3,245,1
1246,253599,3,1049,1
1247,186000,3,1808,1
1248,187655,3,300,1
1249,421679,3,56,1
1250,186000,3,56,1
1251,186000,3,734,1
1252,306326,3,734,1
1253,313089,3,734,1
1254,234413,3,734,1
1255,186000,3,220,1
1256,186000,3,220,1
1257,186000,3,1030,0
1258,363676,3,908,1
1259,395082,3,908,1
1260,223131,3,348,1
1261,186000,3,562,1
1262,186000,3,562,1
1263,135955,3,562,0
1264,186000,3,220,1
1265,298437,3,177,1
1266,407029,3,606,1
1267,222099,3,89,1
1268,436129,3,269,1
1269,186000,3,269,1
1270,186000,3,19,1
1271,312449,3,19,1
1272,186000,3,19,1
1273,427749,3,1030,1
1274,405846,3,1030,1
1275,186000,3,1030,0
1276,324003,3,1030,1
1277,195148,3,1030,0
1278,178451,3,1030,0
1279,186000,3,1034,0
1280,351998,3,1034,1
1281,422538,3,502,1
1282,304612,3,502,1
1283,186000,3,736,1
1284,400854,3,736,1
1285,186000,3,154,1
1286,287481,3,154,1
1287,186000,3,1031,0
1288,357029,3,571,1
1289,186000,3,643,0
1290,438353,3,1811,1
1291,232953,3,1748,1
1292,333094,3,1748,1
1293,303624,3,627,1
1294,186000,3,627,1
1295,275098,3,1700,1
1296,186000,3,1727,1
1297,200604,3,1727,1
1298,405571,3,895,1
1299,186000,3,895,0
1300,214659,3,895,0
1301,186000,3,892,0
1302,186000,3,1035,0
1303,320439,3,1035,1
1304,402238,3,1035,1
1305,315302,3,1201,1
1306,186000,3,1035,0
1307,202505,3,1035,0
1308,141491,3,1003,0
1309,434577,3,1003,1
1310,357450,3,659,1
1311,186000,3,9,1
1312,348775,3,134,1
1313,208976,3,134,1
1314,261446,3,1031,1
1315,440934,3,1031,1
1316,263302,3,1793,1
1317,342199,3,898,0
1318,321153,3,894,1
1319,186000,3,894,0
1320,186000,3,894,0
1321,186000,3,455,1
1322,186000,3,455,1
1323,186000,3,455,1
1324,295166,3,499,1
1325,218253,3,499,1
1326,186000,3,416,1
1327,344639,3,416,1
1328,351571,3,416,1
1329,186000,3,86,1
1330,186000,3,86,1
1331,225704,3,1238,1
1332,306147,3,1238,1
1333,186000,3,618,1
1334,214761,3,618,1
1335,186000,3,618,1
1336,266598,3,1699,1
1337,343772,3,1404,1
1338,352160,3,1404,1
1339,234138,3,904,1
1340,186000,3,897,0
1341,186000,3,897,0
1342,253886,3,1794,1
1343,366365,3,1802,1
1344,283566,3,690,0
1345,313307,3,690,1
1346,402358,3,690,1
1347,392086,3,23,1
1348,195943,3,23,1
1349,441145,3,593,1
1350,306292,3,1443,1
1351,196966,3,1443,1
1352,201770,3,191,1
1353,169502,3,191,1
1354,161057,3,714,1
1355,254366,3,714,1
1356,271071,3,714,1
1357,328952,3,1340,1
1358,401728,3,1340,1
1359,186000,3,536,0
1360,417906,3,941,1
1361,186000,3,941,1
1362,348769,3,941,1
1363,377572,3,165,1
1364,186000,3,165,1
1365,277836,3,165,1
1366,275051,3,1748,1
1367,266221,3,1748,1
1368,186000,3,604,0
1369,306473,3,1748,1
1370,349918,3,1748,1
1371,186000,3,1063,1
1372,186000,3,1063,1
1373,303737,3,1063,1
1374,415391,3,654,1
1375,186000,3,654,1
1376,303587,3,654,1
1377,317265,3,897,0
1378,186000,3,897,0
1379,270120,3,149,1
1380,316058,3,149,1
1381,186000,3,149,1
1382,399867,3,478,1
1383,290533,3,478,1
1384,325936,3,478,1
1385,328124,3,220,1
1386,335048,3,1003,1
1387,204131,3,1003,0
1388,274866,3,761,0
1389,434114,3,872,1
1390,186000,3,872,0
1391,186000,3,872,0
1392,186000,3,892,0
1393,342296,3,930,1
1394,186000,3,311,1
1395,186000,3,311,1
1396,186000,3,604,0
1397,186000,3,604,0
1398,186000,3,241,1
1399,186000,3,241,1
1400,187760,3,894,0
1401,380350,3,1332,1
1402,443340,3,1332,1
1403,382708,3,1332,1
1404,424453,3,1250,1
1405,332404,3,1250,1
1406,337041,3,1038,1
1407,419570,3,1038,1
1408,186000,3,810,0
1409,262747,3,894,0
1410,186000,3,894,0
1411,425431,3,894,1
1412,186000,3,894,0
1413,414989,3,895,1
1414,424861,3,895,1
1415,186000,3,1805,1
1416,183683,3,1805,1
1417,281586,3,807,1
1418,186000,3,807,1
1419,343638,3,658,1
1420,186000,3,658,1
1421,399457,3,966,1
1422,187785,3,966,1
1423,437207,3,1804,1
1424,186000,3,1654,0
1425,283038,3,1197,0
1426,186000,3,892,0
1427,281699,3,449,1
1428,186000,3,87,1
1429,247428,3,1647,1
1430,250781,3,1647,1
1431,325926,3,1647,1
1432,449978,3,317,1
1433,179705,3,317,1
1434,186000,3,1003,0
1435,177345,3,966,1
1436,186000,3,178,1
1437,319429,3,178,1
1438,380917,3,178,1
1439,272531,3,246,1
1440,278572,3,892,1
1441,246847,3,1038,0
1442,418076,3,1038,1
1443,286450,3,966,1
1444,168903,3,1030,0
1445,258831,3,869,1
1446,345768,3,719,1
1447,410598,3,719,1
1448,340606,3,1157,1
1449,186000,3,1157,1
1450,186000,3,48,1
1451,186000,3,48,1
1452,266549,3,962,1
1453,449112,3,962,1
1454,186000,3,1030,0
1455,446645,3,999,1
1456,192136,3,894,1
1457,304526,3,894,1
1458,259887,3,894,1
1459,293759,3,894,1
1460,186000,3,240,1
1461,443226,3,240,1
1462,321504,3,240,1
1463,250338,3,1284,1
1464,361316,3,1284,1
1465,430492,3,536,1
1466,186000,3,919,1
1467,428855,3,919,1
1468,186000,3,1012,0
1469,272589,3,1012,1
1470,411407,3,915,1
1471,279463,3,915,1
1472,428998,3,213,1
1473,266187,3,1636,1
1474,354551,3,313,1
1475,330816,3,313,1
1476,186000,3,313,1
1477,166140,3,313,1
1478,220298,3,719,0
1479,323795,3,719,1
1480,438361,3,719,1
1481,255171,3,1143,1
1482,186000,3,1143,1
1483,186000,3,256,1
1484,425265,3,892,1
1485,186000,3,892,0
1486,306382,3,1031,1
1487,381666,3,1571,1
1488,255309,3,1571,1
1489,270000,1,1133,1
1490,270000,1,401,1
1491,270000,1,455,1
1492,270000,1,1804,1
1493,270000,1,599,1
1494,270000,1,1091,1
1495,270000,1,1457,1
1496,270000,1,550,1
1497,245809,3,283,1
1498,150000,1,1735,1
1499,150000,1,719,0
1500,150000,1,660,1
1501,150000,1,683,1
1502,150000,1,906,0
1503,150000,1,1652,1
1504,150000,1,719,0
1505,150000,1,1030,0
1506,150000,1,580,0
1507,108000,1,892,0
1508,108000,1,719,0
1509,108000,1,930,0
1510,108000,1,452,0
1511,108000,1,976,0
1512,108000,1,1063,0
1513,108000,1,482,0
1514,108000,1,507,0
1515,108000,1,240,1
1516,108000,1,52,1
1517,108000,1,863,0
1518,108000,1,1392,1
1519,108000,1,1030,0
1520,108000,1,1748,1
1521,108000,1,1015,1
1522,108000,1,222,1
1523,108000,1,1736,1
1524,108000,1,1807,1
1525,108000,1,841,0
1526,108000,1,105,1
1527,108000,1,655,1
1528,108000,1,1766,1
1529,108000,1,91,1
1530,108000,1,146,1
1531,108000,1,108,1
1532,108000,1,1748,1
1533,108000,1,966,0
1534,108000,1,1222,0
1535,108000,1,1647,1
1536,108000,1,945,1
1537,108000,1,692,0
1538,108000,1,999,0
1539,108000,1,1104,0
1540,108000,1,786,1
1541,77124,3,1360,1
1542,127993,3,1360,1
1543,186000,3,1360,1
1544,215822,3,407,1
1545,230330,3,407,1
1546,186000,3,125,1
1547,255261,3,892,1
1548,186000,3,892,0
1549,360000,2,1077,1
1550,360000,2,1077,1
1551,360000,2,7,1
1552,360000,2,454,1
1553,360000,2,454,1
1554,360000,2,966,1
1555,360000,2,966,1
1556,360000,2,966,1
1557,360000,2,966,1
1558,360000,2,966,1
1559,360000,2,966,1
1560,360000,2,620,1
1561,360000,2,620,1
1562,360000,2,620,1
1563,360000,2,620,1
1564,360000,2,620,1
1565,360000,2,620,1
1566,360000,2,1713,1
1567,360000,2,1713,1
1568,360000,2,1713,1
1569,360000,2,1713,1
1570,360000,2,392,1
1571,360000,2,392,1
1572,360000,2,1750,1
1573,360000,2,570,1
1574,360000,2,570,1
1575,360000,2,570,1
1576,360000,2,59,1
1577,360000,2,966,1
1578,360000,2,966,1
1579,360000,2,846,1
1580,360000,2,846,1
1581,360000,2,1003,1
1582,360000,2,1003,1
1583,360000,2,1003,1
1584,360000,2,1003,1
1585,360000,2,1097,1
1586,360000,2,1097,1
1587,360000,2,1097,1
1588,360000,2,943,1
1589,360000,2,943,1
1590,360000,2,943,1
1591,360000,2,719,1
1592,360000,2,719,1
1593,360000,2,719,1
1594,360000,2,604,1
1595,360000,2,786,1
1596,360000,2,786,1
1597,360000,2,786,1
1598,360000,2,786,1
1599,360000,2,786,1
1600,360000,2,1146,1
1601,360000,2,1806,1
1602,360000,2,379,1
1603,360000,2,379,1
1604,360000,2,379,1
1605,360000,2,271,1
1606,360000,2,271,1
1607,360000,2,271,1
1608,360000,2,271,1
1609,360000,2,1064,1
1610,360000,2,1064,1
1611,360000,2,1064,1
1612,360000,2,97,1
1613,360000,2,97,1
1614,360000,2,1748,1
1615,360000,2,1748,1
1616,360000,2,1003,1
1617,360000,2,1003,1
1618,360000,2,61,1
1619,360000,2,61,1
1620,360000,2,930,1
1621,360000,2,930,1
1622,360000,2,186,1
1623,360000,2,186,1
1624,360000,2,186,1
1625,360000,2,966,1
1626,360000,2,65,1
1627,360000,2,65,1
1628,360000,2,65,1
1629,360000,2,4,1
1630,360000,2,4,1
1631,360000,2,4,1
1632,360000,2,417,1
1633,360000,2,417,1
1634,360000,2,417,1
1635,360000,2,417,1
1636,360000,2,417,1
1637,360000,2,417,1
1638,360000,2,1508,1
1639,360000,2,1508,1
1640,360000,2,1508,1
1641,360000,2,1809,1
1642,360000,2,1811,1
1643,360000,2,1811,1
1644,360000,2,1811,1
1645,360000,2,1811,1
1646,360000,2,1811,1
1647,360000,2,362,1
1648,360000,2,892,1
1649,360000,2,231,1
1650,360000,2,231,1
1651,360000,2,231,1
1652,360000,2,425,1
1653,360000,2,425,1
1654,360000,2,425,1
1655,360000,2,1806,1
1656,360000,2,1806,1
1657,360000,2,1806,1
1658,360000,2,1806,1
1659,360000,2,35,1
1660,360000,2,35,1
1661,360000,2,35,1
1662,360000,2,1809,1
1663,360000,2,811,1
1664,360000,2,775,1
1665,360000,2,777,1
1666,360000,2,777,1
1667,360000,2,777,1
1668,360000,2,998,1
1669,360000,2,118,1
1670,360000,2,1444,1
1671,360000,2,1444,1
1672,360000,2,1133,1
1673,360000,2,1133,1
1674,360000,2,1133,1
1675,360000,2,1133,1
1676,360000,2,1133,1
1677,360000,2,1031,1
1678,360000,2,1031,1
1679,360000,2,1031,1
1680,360000,2,892,1
1681,360000,2,892,1
1682,360000,2,892,1
1683,360000,2,892,1
1684,360000,2,892,1
1685,360000,2,892,1
1686,360000,2,15,1
1687,360000,2,15,1
1688,360000,2,15,1
1689,360000,2,15,1
1690,360000,2,15,1
1691,360000,2,11,1
1692,360000,2,11,1
1693,360000,2,720,1
1694,360000,2,720,1
1695,360000,2,720,1
1696,360000,2,147,1
1697,360000,2,1043,1
1698,360000,2,1043,1
1699,360000,2,1043,1
1700,360000,2,1043,1
1701,360000,2,892,1
1702,360000,2,966,1
1703,360000,2,329,1
1704,360000,2,329,1
1705,360000,2,202,1
1706,360000,2,202,1
1707,360000,2,202,1
1708,360000,2,202,1
1709,360000,2,906,1
1710,360000,2,1491,1
1711,360000,2,1491,1
1712,360000,2,1491,1
1713,360000,2,1491,1
1714,360000,2,1491,1
1715,84000,1,1438,1
1716,84000,1,1077,0
1717,84000,1,1404,0
1718,84000,1,1528,0
1719,84000,1,1811,0
1720,84000,1,1445,0
1721,84000,1,966,0
1722,84000,1,238,1
1723,84000,1,1748,1
1724,84000,1,693,0
1725,84000,1,1566,1
1726,84000,1,1071,0
1727,84000,1,270,1
1728,84000,1,719,0
1729,84000,1,1236,1
1730,84000,1,931,0
1731,84000,1,616,0
1732,84000,1,1586,1
1733,84000,1,720,0
1734,84000,1,935,0
1735,84000,1,383,0
1736,84000,1,1811,0
1737,84000,1,999,0
1738,84000,1,694,1
1739,108000,1,976,0
1740,108000,1,1283,0
1741,108000,1,204,1
1742,108000,1,471,0
1743,108000,1,1806,1
1744,108000,1,216,1
1745,108000,1,195,0
1746,108000,1,1528,1
1747,108000,1,656,1
1748,108000,1,731,0
1749,108000,1,838,1
1750,108000,1,634,0
1751,108000,1,499,0
1752,108000,1,1553,0
1753,108000,1,892,0
1754,108000,1,1335,1
1755,108000,1,380,1
1756,108000,1,517,1
1757,108000,1,1582,1
1758,150000,1,720,0
1759,150000,1,1590,1
1760,150000,1,966,1
1761,150000,1,720,0
1762,150000,1,829,1
1763,150000,1,527,1
1764,150000,1,929,0
1765,150000,1,720,0
1766,150000,1,527,1
1767,150000,1,222,1
1768,150000,1,202,1
1769,150000,1,1603,1
1770,150000,1,1002,0
1771,150000,1,1421,1
1772,150000,1,1340,0
1773,150000,1,386,0
1774,150000,1,412,1
1775,150000,1,98,1
1776,150000,1,1104,0
1777,150000,1,1762,1
1778,150000,1,1043,0
1779,150000,1,924,1
1780,150000,1,789,1
1781,150000,1,1811,1
1782,150000,1,1614,1
1783,150000,1,398,0
1784,150000,1,1608,1
1785,150000,1,1461,1
1786,150000,1,510,0
1787,150000,1,15,1
1788,150000,1,240,1
1789,150000,1,112,1
1790,150000,1,883,0
1791,150000,1,907,1
1792,150000,1,417,1
1793,150000,1,830,1
1794,150000,1,757,0
1795,150000,1,49,1
1796,150000,1,9,1
1797,150000,1,252,1
1798,150000,1,1584,1
1799,150000,1,91,1
1800,150000,1,61,1
1801,150000,1,517,1
1802,150000,1,1587,1
1803,150000,1,599,1
1804,150000,1,846,0
1805,150000,1,1263,1
1806,150000,1,1401,1
1807,150000,1,1011,1
1808,150000,1,620,1
1809,150000,1,894,0
1810,150000,1,1436,1
1811,150000,1,350,1
1812,150000,1,1545,1
1813,150000,1,151,1
1814,317715,5,795,1
1815,309804,5,834,0
1816,269778,5,1786,1
1817,381587,5,1067,1
1818,355813,5,1153,1
1819,306000,5,147,1
1820,281666,5,955,1
1821,341797,5,955,1
1822,338668,5,428,1
1823,306681,5,385,1
1824,385764,5,385,1
1825,201062,5,1031,0
1826,359975,5,579,1
1827,322849,5,719,1
1828,306000,5,630,1
1829,248910,5,403,1
1830,312201,5,396,1
1831,348080,5,150,1
1832,224253,5,786,1
1833,221241,5,786,1
1834,306000,5,1795,1
1835,306000,5,719,1
1836,321864,5,1809,1
1837,195495,5,1809,1
1838,203659,5,170,1
1839,340605,5,240,1
1840,306000,5,719,1
1841,328376,5,236,1
1842,251882,5,241,1
1843,374163,5,1133,1
1844,216286,5,1133,1
1845,306000,5,238,1
1846,357189,5,1333,1
1847,299074,5,15,1
1848,306000,5,15,1
1849,306000,5,1825,1
1850,306000,5,1707,1
1851,326173,5,865,1
1852,247879,5,1475,1
1853,241882,5,1311,0
1854,374516,5,1311,1
1855,261756,5,135,1
1856,386744,5,985,1
1857,316684,5,563,1
1858,328612,5,1586,1
1859,286359,5,1586,1
1860,306000,5,1114,1
1861,306000,5,204,1
1862,306000,5,383,1
1863,323189,5,1812,1
1864,325743,5,243,1
1865,350230,5,1426,1
1866,351996,5,1426,1
1867,348965,5,1762,1
1868,344375,5,1762,1
1869,296549,5,204,1
1870,298288,5,974,1
1871,306000,5,834,0
1872,306000,5,575,0
1873,252356,5,758,0
1874,211732,5,758,0
1875,261820,5,603,1
1876,344920,5,809,1
1877,306000,5,354,1
1878,304702,5,368,1
1879,348420,5,368,1
1880,209569,5,1650,1
1881,264956,5,1763,1
1882,368436,5,212,1
1883,229421,5,280,1
1884,306000,5,1442,1
1885,239106,5,1442,1
1886,308284,5,499,1
1887,329407,5,810,1
1888,306000,5,404,1
1889,303987,5,1809,1
1890,312066,5,1809,1
1891,322015,5,946,1
1892,355809,5,1527,1
1893,322299,5,404,1
1894,321666,5,693,1
1895,379526,5,1071,1
1896,306000,5,439,1
1897,308394,5,377,1
1898,354674,5,290,1
1899,306000,5,1102,1
1900,322045,5,1602,1
1901,306000,5,1545,1
1902,211801,5,1545,1
1903,329802,5,874,1
1904,385648,5,938,1
1905,366332,5,234,1
1906,340736,5,296,1
1907,247189,5,296,1
1908,353003,5,1751,1
1909,276653,5,333,1
1910,384506,5,421,1
1911,323897,5,534,1
1912,354365,5,1447,1
1913,306000,5,796,1
1914,297839,5,1003,0
1915,268402,5,693,1
1916,326249,5,1220,1
1917,242194,5,1220,1
1918,325572,5,1221,1
1919,191141,5,1221,1
1920,374129,5,1638,1
1921,306000,5,679,1
1922,263542,5,395,1
1923,327087,5,895,0
1924,339754,5,1329,1
1925,385590,5,244,1
1926,263612,5,294,1
1927,340252,5,858,1
1928,383001,5,195,1
1929,306000,5,195,1
1930,272783,5,738,1
1931,358143,5,938,1
1932,361762,5,1413,1
1933,384284,5,1413,1
1934,306000,5,1413,1
1935,370359,5,1431,1
1936,306000,5,883,1
1937,306000,5,694,1
1938,245751,5,694,1
1939,318580,5,938,1
1940,294311,5,749,1
1941,274323,5,1009,1
1942,250675,5,604,1
1943,196839,5,1029,0
1944,381244,5,528,1
1945,321509,5,528,1
1946,306000,5,96,1
1947,329924,5,1634,1
1948,247978,5,1285,0
1949,188926,5,1254,0
1950,389742,5,1254,1
1951,296741,5,880,1
1952,357459,5,880,1
1953,376947,5,250,1
1954,383253,5,1572,1
1955,234554,5,1161,1
1956,306000,5,21,1
1957,321643,5,21,1
1958,338328,5,525,1
1959,316318,5,1642,1
1960,369071,5,1083,1
1961,306000,5,1547,1
1962,222204,5,373,1
1963,373955,5,1529,1
1964,84000,1,1100,0
1965,84000,1,661,1
1966,84000,1,655,1
1967,84000,1,810,0
1968,84000,1,943,0
1969,84000,1,167,1
1970,84000,1,103,0
1971,84000,1,147,0
1972,360000,3,881,1
1973,403971,3,795,1
1974,377578,3,795,1
1975,349916,3,265,1
1976,416611,3,1330,1
1977,405830,3,1330,1
1978,364878,3,1330,1
1979,500842,3,1330,1
1980,427951,3,1729,1
1981,379654,3,1361,1
1982,360000,3,1361,1
1983,491912,3,727,1
1984,412728,3,727,1
1985,360000,3,696,1
1986,272064,3,696,1
1987,361084,3,696,1
1988,360000,3,907,1
1989,429621,3,907,1
1990,150000,1,1418,1
1991,150000,1,1737,1
1992,150000,1,1237,1
1993,150000,1,324,1
1994,150000,1,410,1
1995,150000,1,1811,1
1996,45000,2,1491,0
1997,45000,2,1751,0
1998,45000,2,38,0
1999,45000,2,38,0
2000,150000,2,597,1
2001,45000,2,597,0
2002,45000,2,597,0
2003,150000,2,597,1
2004,45000,2,597,0
2005,45000,2,597,0
2006,45000,2,176,0
2007,150000,2,176,1
2008,45000,2,176,0
2009,150000,2,176,1
2010,108000,1,1125,1
2011,108000,1,72,1
2012,108000,1,645,0
2013,108000,1,368,0
2014,108000,1,248,1
2015,108000,1,1053,1
2016,108000,1,846,0
2017,108000,1,660,0
2018,108000,1,1543,1
2019,108000,1,846,0
2020,108000,1,147,0
2021,108000,1,1361,0
2022,108000,1,915,1
2023,108000,1,216,1
2024,108000,1,667,1
2025,108000,1,485,1
2026,108000,1,959,0
2027,108000,1,195,0
2028,108000,1,1115,1
2029,108000,1,1445,0
2030,108000,1,1035,0
2031,108000,1,1751,1
2032,108000,1,878,0
2033,108000,1,739,0
2034,108000,1,838,0
2035,108000,1,898,0
2036,108000,1,279,1
2037,108000,1,451,0
2038,108000,1,846,0
2039,108000,1,1442,1
2040,108000,1,858,1
2041,108000,1,1519,1
2042,108000,1,846,0
2043,108000,1,415,1
2044,108000,1,1762,1
2045,108000,1,694,1
2046,108000,1,146,1
2047,108000,1,460,1
2048,108000,1,809,0
2049,108000,1,1684,1
2050,108000,1,1003,0
2051,108000,1,579,0
2052,108000,1,1272,0
2053,108000,1,971,0
2054,108000,1,148,0
2055,108000,1,503,0
2056,108000,1,976,0
2057,108000,1,362,0
2058,108000,1,816,0
2059,108000,1,458,0
2060,108000,1,550,1
2061,108000,1,459,1
2062,108000,1,708,1
2063,108000,1,204,1
2064,108000,1,178,1
2065,108000,1,383,0
2066,108000,1,243,1
2067,108000,1,1815,1
2068,108000,1,668,1
2069,108000,1,319,0
2070,108000,1,898,0
2071,108000,1,374,1
2072,108000,1,254,1
2073,108000,1,1211,1
2074,228000,6,188,1
2075,179085,6,1452,1
2076,228000,6,447,1
2077,228000,6,151,1
2078,254236,6,226,1
2079,231845,6,282,1
2080,228000,6,1809,1
2081,228940,6,823,1
2082,229865,6,1637,1
2083,186563,6,1277,1
2084,235376,6,1415,1
2085,228000,6,1519,1
2086,228000,6,781,1
2087,205557,6,781,1
2088,216729,6,722,1
2089,272572,6,1631,1
2090,240351,6,1001,0
2091,241539,6,894,0
2092,165000,6,535,0
2093,216479,6,1402,1
2094,198349,6,147,1
2095,189001,6,107,0
2096,192743,6,806,0
2097,244461,6,408,1
2098,203675,6,692,1
2099,219689,6,1587,1
2100,228000,6,1491,1
2101,207562,6,1491,1
2102,264585,6,527,1
2103,228000,6,527,1
2104,249546,6,801,1
2105,219931,6,334,1
2106,216036,6,334,1
2107,228000,6,1237,1
2108,165000,6,419,0
2109,255663,6,334,1
2110,179359,6,516,1
2111,257215,6,1104,1
2112,282125,6,1115,1
2113,254031,6,314,0
2114,299564,6,844,1
2115,234005,6,616,0
2116,213385,6,335,1
2117,272325,6,1026,1
2118,282271,6,1751,1
2119,223365,6,473,1
2120,276122,6,195,1
2121,216358,6,250,1
2122,228000,6,491,1
2123,237070,6,1187,1
2124,185105,6,1060,1
2125,288299,6,1461,1
2126,245790,6,1461,1
2127,228000,6,1812,1
2128,219627,6,169,1
2129,189837,6,586,1
2130,198426,6,607,0
2131,245724,6,1674,1
2132,182491,6,1150,1
2133,272297,6,1567,1
2134,205954,6,380,1
2135,183023,6,1086,0
2136,158171,6,581,0
2137,210960,6,1639,1
2138,214438,6,1639,1
2139,179547,6,456,1
2140,210093,6,1474,1
2141,263742,6,106,1
2142,192988,6,759,0
2143,198346,6,1095,1
2144,246039,6,412,1
2145,259189,6,1007,1
2146,182609,6,833,1
2147,212041,6,969,0
2148,124376,6,446,0
2149,262862,6,1289,1
2150,190953,6,655,1
2151,121210,6,1432,1
2152,251182,6,1720,1
2153,252031,6,312,1
2154,234936,6,1585,1
2155,173082,6,229,1
2156,302321,6,8,1
2157,176569,6,8,0
2158,303145,6,469,1
2159,293251,6,481,1
2160,219215,6,990,1
2161,177194,6,898,0
2162,204821,6,1096,0
2163,216545,6,1621,1
2164,327122,1,1545,1
2165,327122,1,1442,1
2166,327122,1,1318,1
2167,327122,1,163,1
2168,327122,1,1770,1
2169,327122,1,599,1
2170,327122,1,1267,1
2171,327122,1,352,1
2172,327122,1,809,1
2173,327122,1,838,0
2174,327122,1,1626,1
2175,327122,1,582,1
2176,327122,1,636,1
2177,327122,1,442,1
2178,327122,1,226,1
2179,327122,1,1060,1
2180,327122,1,1528,1
2181,327122,1,1146,1
2182,327122,1,186,1
2183,327122,1,1461,1
2184,327122,1,468,1
2185,327122,1,250,1
2186,327122,1,801,1
2187,327122,1,792,1
2188,327122,1,837,0
2189,327122,1,510,1
2190,327122,1,868,1
2191,327122,1,1125,1
2192,327122,1,491,1
2193,327122,1,276,1
2194,327122,1,1222,1
2195,327122,1,354,1
2196,327122,1,517,1
2197,327122,1,1707,1
2198,327122,1,948,1
2199,327122,1,442,1
2200,327122,1,1461,1
2201,327122,1,1816,1
2202,327122,1,898,0
2203,327122,1,1185,1
2204,327122,1,226,1
2205,327122,1,1751,1
2206,327122,1,620,0
2207,327122,1,664,1
2208,327122,1,702,1
2209,327122,1,1214,1
2210,327122,1,620,1
2211,327122,1,749,1
2212,327122,1,680,1
2213,327122,1,980,1
2214,327122,1,163,1
2215,327122,1,1809,1
2216,327122,1,683,1
2217,327122,1,1022,1
2218,108000,1,88,1
2219,108000,1,1713,1
2220,108000,1,854,1
