HID,PID,Gender,Age_group,Education,Income,License,Status,Education_detailed,Number,Long,Lat
557,557,1,3,1,18000,0,2,4,1,0,0
558,558,1,3,1,18000,0,2,4,1,0,0
559,559,1,3,1,18000,0,2,4,1,0,0
560,560,1,3,1,18000,0,2,4,1,0,0
561,561,1,3,1,18000,0,2,4,1,0,0
562,562,1,3,1,18000,0,2,4,1,0,0
563,563,1,3,1,18000,0,2,4,1,0,0
564,564,1,3,1,18000,0,2,4,1,0,0
565,565,1,3,1,18000,0,2,4,1,0,0
566,566,1,3,1,18000,0,2,4,1,0,0
567,567,1,3,1,18000,0,2,4,1,0,0
568,568,1,3,1,18000,0,2,4,1,0,0
569,569,1,3,1,18000,0,2,4,1,0,0
570,570,1,3,1,18000,0,2,4,1,0,0
571,571,1,3,1,18000,0,2,4,1,0,0
572,572,1,3,1,18000,0,2,4,1,0,0
573,573,1,3,1,18000,0,2,4,1,0,0
574,574,1,3,1,18000,0,2,4,1,0,0
575,575,1,3,1,18000,0,2,4,1,0,0
576,576,1,3,1,18000,0,2,4,1,0,0
577,577,1,3,1,18000,0,2,4,1,0,0
578,578,1,3,1,18000,0,2,4,1,0,0
579,579,1,3,1,18000,0,2,4,1,0,0
580,580,1,3,1,18000,0,2,4,1,0,0
581,581,1,3,1,18000,0,2,4,1,0,0
582,582,1,3,1,18000,0,2,4,1,0,0
583,583,1,3,1,18000,0,2,4,1,0,0
584,584,1,3,1,18000,0,2,4,1,0,0
585,585,1,3,1,18000,0,2,4,1,0,0
586,586,1,3,1,18000,0,2,4,1,0,0
587,587,1,3,1,18000,0,2,4,1,0,0
588,588,1,3,1,18000,0,2,4,1,0,0
589,589,1,3,1,18000,0,2,4,1,0,0
590,590,1,3,1,18000,0,2,4,1,0,0
591,591,1,3,1,18000,0,2,4,1,0,0
592,592,1,3,1,18000,0,2,4,1,0,0
593,593,1,3,1,18000,0,2,4,1,0,0
594,594,1,3,1,18000,0,2,4,1,0,0
595,595,1,3,1,18000,0,2,4,1,0,0
596,596,1,3,1,18000,0,2,4,1,0,0
597,597,1,3,1,18000,0,2,4,1,0,0
598,598,1,3,1,18000,0,2,4,1,0,0
599,599,1,3,1,18000,0,2,4,1,0,0
600,600,1,3,1,18000,0,2,4,1,0,0
601,601,1,3,1,18000,0,2,4,1,0,0
602,602,1,3,1,18000,0,2,4,1,0,0
603,603,1,3,1,18000,0,2,4,1,0,0
604,604,1,3,1,18000,0,2,4,1,0,0
605,605,1,3,1,18000,0,2,4,1,0,0
606,606,1,3,1,18000,0,2,4,1,0,0
607,607,1,3,1,18000,0,2,4,1,0,0
608,608,1,3,1,18000,0,2,4,1,0,0
609,609,1,3,1,18000,0,2,4,1,0,0
610,610,1,3,1,18000,0,2,4,1,0,0
611,611,1,3,1,18000,0,2,4,1,0,0
612,612,1,3,1,18000,0,2,4,1,0,0
613,613,1,3,1,18000,0,2,4,1,0,0
614,614,1,3,1,18000,0,2,4,1,0,0
615,615,1,3,1,18000,0,2,4,1,0,0
616,616,1,3,1,18000,0,2,4,1,0,0
617,617,1,3,1,18000,0,2,4,1,0,0
618,618,1,3,1,18000,0,2,4,1,0,0
619,619,1,3,1,18000,0,2,4,1,0,0
620,620,1,3,1,18000,0,2,4,1,0,0
621,621,1,3,1,18000,0,2,4,1,0,0
622,622,1,3,1,18000,0,2,4,1,0,0
623,623,1,3,1,18000,0,2,4,1,0,0
624,624,1,3,1,18000,0,2,4,1,0,0
625,625,1,3,1,18000,0,2,4,1,0,0
626,626,1,3,1,18000,0,2,4,1,0,0
627,627,1,3,1,18000,0,2,4,1,0,0
628,628,1,3,1,18000,0,2,4,1,0,0
629,629,1,3,1,18000,0,2,4,1,0,0
630,630,1,3,1,18000,0,2,4,1,0,0
631,631,1,3,1,18000,0,2,4,1,0,0
632,632,1,3,1,18000,0,2,4,1,0,0
633,633,1,3,1,18000,0,2,4,1,0,0
634,634,1,3,1,18000,0,2,4,1,0,0
635,635,1,3,1,18000,0,2,4,1,0,0
636,636,1,3,1,18000,0,2,4,1,0,0
637,637,1,3,1,18000,0,2,4,1,0,0
638,638,1,3,1,18000,0,2,4,1,0,0
639,639,1,3,1,18000,0,2,4,1,0,0
640,640,1,3,1,18000,0,2,4,1,0,0
641,641,1,3,1,18000,0,2,4,1,0,0
642,642,1,3,1,18000,0,2,4,1,0,0
643,643,1,3,1,18000,0,2,4,1,0,0
644,644,1,3,1,18000,0,2,4,1,0,0
645,645,1,3,1,18000,0,2,4,1,0,0
646,646,1,3,1,18000,0,2,4,1,0,0
647,647,1,3,1,18000,0,2,4,1,0,0
648,648,1,3,1,18000,0,2,4,1,0,0
649,649,1,3,1,18000,0,2,4,1,0,0
650,650,1,3,1,18000,0,2,4,1,0,0
651,651,1,3,1,18000,0,2,4,1,0,0
652,652,1,3,1,18000,0,2,4,1,0,0
653,653,1,3,1,18000,0,2,4,1,0,0
654,654,1,3,1,18000,0,2,4,1,0,0
655,655,1,3,1,18000,0,2,4,1,0,0
656,656,1,3,1,18000,0,2,4,1,0,0
657,657,1,3,1,18000,0,2,4,1,0,0
658,658,1,3,1,18000,0,2,4,1,0,0
659,659,1,3,1,18000,0,2,4,1,0,0
660,660,1,3,1,18000,0,2,4,1,0,0
661,661,1,3,1,18000,0,2,4,1,0,0
662,662,1,3,1,18000,0,2,4,1,0,0
663,663,1,3,1,18000,0,2,4,1,0,0
664,664,1,3,1,18000,0,2,4,1,0,0
665,665,0,3,1,72000,0,2,3,1,0,0
666,666,0,3,1,72000,0,2,3,1,0,0
667,667,0,3,1,72000,0,2,3,1,0,0
668,668,0,3,1,72000,0,2,3,1,0,0
669,669,0,3,1,72000,0,2,3,1,0,0
670,670,0,3,1,72000,0,2,3,1,0,0
671,671,0,3,1,72000,0,2,3,1,0,0
672,672,0,3,1,72000,0,2,3,1,0,0
673,673,0,3,1,72000,0,2,3,1,0,0
674,674,0,3,1,72000,0,2,3,1,0,0
675,675,0,3,1,72000,0,2,3,1,0,0
676,676,0,3,1,72000,0,2,3,1,0,0
677,677,0,3,1,72000,0,2,3,1,0,0
678,678,0,3,1,72000,0,2,3,1,0,0
679,679,0,3,1,72000,0,2,3,1,0,0
680,680,0,3,1,72000,0,2,3,1,0,0
681,681,0,3,1,72000,0,2,3,1,0,0
682,682,0,3,1,72000,0,2,3,1,0,0
683,683,0,3,1,72000,0,2,3,1,0,0
684,684,0,3,1,72000,0,2,3,1,0,0
685,685,0,3,1,72000,0,2,3,1,0,0
686,686,0,3,1,72000,0,2,3,1,0,0
687,687,0,3,1,72000,0,2,3,1,0,0
688,688,0,3,1,72000,0,2,3,1,0,0
689,689,0,3,1,72000,0,2,3,1,0,0
690,690,0,3,1,72000,0,2,3,1,0,0
691,691,0,3,1,72000,0,2,3,1,0,0
692,692,0,3,1,72000,0,2,3,1,0,0
693,693,0,3,1,72000,0,2,3,1,0,0
694,694,0,3,1,72000,0,2,3,1,0,0
695,695,0,3,1,72000,0,2,3,1,0,0
696,696,0,3,1,72000,0,2,3,1,0,0
697,697,0,3,1,72000,0,2,3,1,0,0
698,698,0,3,1,72000,0,2,3,1,0,0
699,699,0,3,1,72000,0,2,3,1,0,0
700,700,0,3,1,72000,0,2,3,1,0,0
701,701,0,3,1,72000,0,2,3,1,0,0
702,702,0,3,1,72000,0,2,3,1,0,0
703,703,0,3,1,72000,0,2,3,1,0,0
704,704,0,3,1,72000,0,2,3,1,0,0
705,705,0,3,1,72000,0,2,3,1,0,0
706,706,0,3,1,72000,0,2,3,1,0,0
707,707,0,3,1,72000,0,2,3,1,0,0
708,708,0,3,1,72000,0,2,3,1,0,0
709,709,0,3,1,72000,0,2,3,1,0,0
710,710,0,3,1,72000,0,2,3,1,0,0
711,711,0,3,1,72000,0,2,3,1,0,0
712,712,0,3,1,72000,0,2,3,1,0,0
713,713,0,3,1,72000,0,2,3,1,0,0
714,714,0,3,1,72000,0,2,3,1,0,0
715,715,0,3,1,72000,0,2,3,1,0,0
716,716,0,3,1,72000,0,2,3,1,0,0
717,717,0,3,1,72000,0,2,3,1,0,0
718,718,0,3,1,72000,0,2,3,1,0,0
719,719,0,3,1,72000,0,2,3,1,0,0
720,720,0,3,1,72000,0,2,3,1,0,0
721,721,0,3,1,72000,0,2,3,1,0,0
722,722,0,3,1,72000,0,2,3,1,0,0
723,723,0,3,1,72000,0,2,3,1,0,0
724,724,0,3,1,72000,0,2,3,1,0,0
725,725,0,3,1,72000,0,2,3,1,0,0
726,726,0,3,1,72000,0,2,3,1,0,0
727,727,0,3,1,72000,0,2,3,1,0,0
728,728,0,3,1,72000,0,2,3,1,0,0
729,729,0,3,1,72000,0,2,3,1,0,0
730,730,0,3,1,72000,0,2,3,1,0,0
731,731,0,3,1,72000,0,2,3,1,0,0
732,732,0,3,1,72000,0,2,3,1,0,0
733,733,0,3,1,72000,0,2,3,1,0,0
734,734,0,3,1,72000,0,2,3,1,0,0
735,735,0,3,1,72000,0,2,3,1,0,0
736,736,0,3,1,72000,0,2,3,1,0,0
737,737,0,3,1,72000,0,2,3,1,0,0
738,738,0,3,1,72000,0,2,3,1,0,0
739,739,0,3,1,72000,0,2,3,1,0,0
740,740,0,3,1,72000,0,2,3,1,0,0
741,741,0,3,1,72000,0,2,3,1,0,0
742,742,0,3,1,72000,0,2,3,1,0,0
743,743,0,3,1,72000,0,2,3,1,0,0
744,744,0,3,1,72000,0,2,3,1,0,0
745,745,0,3,1,72000,0,2,3,1,0,0
746,746,0,3,1,72000,0,2,3,1,0,0
747,747,0,3,1,72000,0,2,3,1,0,0
748,748,0,3,1,72000,0,2,3,1,0,0
749,749,0,3,1,72000,0,2,3,1,0,0
750,750,0,3,1,72000,0,2,3,1,0,0
751,751,0,3,1,72000,0,2,3,1,0,0
752,752,0,3,1,72000,0,2,3,1,0,0
753,753,0,3,1,72000,0,2,3,1,0,0
754,754,0,3,1,72000,0,2,3,1,0,0
755,755,0,3,1,72000,0,2,3,1,0,0
756,756,0,3,1,72000,0,2,3,1,0,0
757,757,0,3,1,72000,0,2,3,1,0,0
758,758,0,3,1,72000,0,2,3,1,0,0
759,759,0,3,1,72000,0,2,3,1,0,0
760,760,0,3,1,72000,0,2,3,1,0,0
761,761,0,3,1,72000,0,2,3,1,0,0
762,762,0,3,1,72000,0,2,3,1,0,0
763,763,0,3,1,72000,0,2,3,1,0,0
764,764,0,3,1,72000,0,2,3,1,0,0
765,765,0,3,1,72000,0,2,3,1,0,0
766,766,0,3,1,72000,0,2,3,1,0,0
767,767,0,3,1,72000,0,2,3,1,0,0
768,768,0,3,1,72000,0,2,3,1,0,0
769,769,0,3,1,72000,0,2,3,1,0,0
770,770,0,3,1,72000,0,2,3,1,0,0
771,771,0,3,1,72000,0,2,3,1,0,0
772,772,0,3,1,72000,0,2,3,1,0,0
773,773,0,3,1,72000,0,2,3,1,0,0
774,774,0,3,1,72000,0,2,3,1,0,0
775,775,0,3,1,72000,0,2,3,1,0,0
776,776,0,3,1,72000,0,2,3,1,0,0
777,777,0,3,1,72000,0,2,3,1,0,0
778,778,0,3,1,72000,0,2,3,1,0,0
779,779,0,3,1,72000,0,2,3,1,0,0
780,780,0,3,1,72000,0,2,3,1,0,0
781,781,1,2,2,45000,1,2,5,1,0,0
782,782,1,2,2,45000,1,2,5,1,0,0
783,783,1,2,2,45000,1,2,5,1,0,0
784,784,1,2,2,45000,1,2,5,1,0,0
785,785,1,2,2,45000,1,2,5,1,0,0
786,786,1,2,2,45000,1,2,5,1,0,0
787,787,1,2,2,45000,1,2,5,1,0,0
788,788,1,2,2,45000,1,2,5,1,0,0
789,789,1,2,2,45000,1,2,5,1,0,0
790,790,0,3,1,63000,0,2,2,1,0,0
791,791,0,3,1,63000,0,2,2,1,0,0
792,792,0,3,1,63000,0,2,2,1,0,0
793,793,0,3,1,63000,0,2,2,1,0,0
794,794,0,3,1,63000,0,2,2,1,0,0
795,795,0,3,1,63000,0,2,2,1,0,0
796,796,0,3,1,63000,0,2,2,1,0,0
797,797,0,3,1,63000,0,2,2,1,0,0
798,798,0,3,1,63000,0,2,2,1,0,0
799,799,0,3,1,63000,0,2,2,1,0,0
800,800,0,3,1,63000,0,2,2,1,0,0
801,801,0,3,1,63000,0,2,2,1,0,0
802,802,0,3,1,63000,0,2,2,1,0,0
803,803,0,3,1,63000,0,2,2,1,0,0
804,804,0,3,1,63000,0,2,2,1,0,0
805,805,0,3,1,63000,0,2,2,1,0,0
806,806,0,3,1,63000,0,2,2,1,0,0
807,807,0,3,1,63000,0,2,2,1,0,0
808,808,0,3,1,63000,0,2,2,1,0,0
809,809,0,3,1,63000,0,2,2,1,0,0
810,810,0,3,1,63000,0,2,2,1,0,0
811,811,0,3,1,63000,0,2,2,1,0,0
812,812,0,3,1,63000,0,2,2,1,0,0
813,813,0,3,1,63000,0,2,2,1,0,0
814,814,0,3,1,63000,0,2,2,1,0,0
815,815,0,3,1,63000,0,2,2,1,0,0
816,816,0,3,1,63000,0,2,2,1,0,0
817,817,0,3,1,63000,0,2,2,1,0,0
818,818,0,3,1,63000,0,2,2,1,0,0
819,819,0,3,1,63000,0,2,2,1,0,0
820,820,0,3,1,63000,0,2,2,1,0,0
821,821,0,3,1,63000,0,2,2,1,0,0
822,822,0,3,1,63000,0,2,2,1,0,0
823,823,0,3,1,63000,0,2,2,1,0,0
824,824,0,3,1,63000,0,2,2,1,0,0
825,825,0,3,1,63000,0,2,2,1,0,0
826,826,0,3,1,63000,0,2,2,1,0,0
827,827,0,3,1,63000,0,2,2,1,0,0
828,828,0,3,1,63000,0,2,2,1,0,0
829,829,0,3,1,63000,0,2,2,1,0,0
830,830,0,3,1,63000,0,2,2,1,0,0
831,831,0,3,1,63000,0,2,2,1,0,0
832,832,0,3,1,63000,0,2,2,1,0,0
833,833,0,3,1,63000,0,2,2,1,0,0
834,834,0,3,1,63000,0,2,2,1,0,0
835,835,0,3,1,63000,0,2,2,1,0,0
836,836,0,3,1,63000,0,2,2,1,0,0
837,837,0,3,1,63000,0,2,2,1,0,0
838,838,0,3,1,63000,0,2,2,1,0,0
839,839,0,3,1,63000,0,2,2,1,0,0
840,840,0,3,1,63000,0,2,2,1,0,0
841,841,0,3,1,63000,0,2,2,1,0,0
842,842,0,3,1,63000,0,2,2,1,0,0
843,843,0,3,1,63000,0,2,2,1,0,0
844,844,0,3,1,63000,0,2,2,1,0,0
845,845,0,3,1,63000,0,2,2,1,0,0
846,846,0,3,1,63000,0,2,2,1,0,0
847,847,0,3,1,63000,0,2,2,1,0,0
848,848,0,3,1,63000,0,2,2,1,0,0
849,849,0,3,1,63000,0,2,2,1,0,0
850,850,0,3,1,63000,0,2,2,1,0,0
851,851,0,3,1,63000,0,2,2,1,0,0
852,852,0,3,1,63000,0,2,2,1,0,0
853,853,0,3,1,63000,0,2,2,1,0,0
854,854,0,3,1,63000,0,2,2,1,0,0
855,855,0,3,1,63000,0,2,2,1,0,0
856,856,0,3,1,63000,0,2,2,1,0,0
857,857,0,3,1,63000,0,2,2,1,0,0
858,858,0,3,1,63000,0,2,2,1,0,0
859,859,0,3,1,63000,0,2,2,1,0,0
860,860,0,3,1,63000,0,2,2,1,0,0
861,861,0,3,1,63000,0,2,2,1,0,0
862,862,0,3,1,63000,0,2,2,1,0,0
863,863,0,3,1,63000,0,2,2,1,0,0
864,864,0,3,1,63000,0,2,2,1,0,0
865,865,0,3,1,63000,0,2,2,1,0,0
866,866,0,3,1,63000,0,2,2,1,0,0
867,867,0,3,1,63000,0,2,2,1,0,0
868,868,0,3,1,63000,0,2,2,1,0,0
869,869,0,3,1,63000,0,2,2,1,0,0
870,870,0,3,1,63000,0,2,2,1,0,0
871,871,0,3,1,63000,0,2,2,1,0,0
872,872,0,3,1,63000,0,2,2,1,0,0
873,873,0,3,1,63000,0,2,2,1,0,0
874,874,0,3,1,63000,0,2,2,1,0,0
875,875,0,3,1,63000,0,2,2,1,0,0
876,876,0,3,1,63000,0,2,2,1,0,0
877,877,0,3,1,63000,0,2,2,1,0,0
878,878,0,3,1,63000,0,2,2,1,0,0
879,879,0,3,1,63000,0,2,2,1,0,0
880,880,0,3,1,63000,0,2,2,1,0,0
881,881,0,3,1,63000,0,2,2,1,0,0
882,882,0,3,1,63000,0,2,2,1,0,0
883,883,0,3,1,63000,0,2,2,1,0,0
884,884,0,3,1,63000,0,2,2,1,0,0
885,885,1,4,1,45000,1,2,4,1,0,0
886,886,1,4,1,45000,1,2,4,1,0,0
887,887,1,4,1,45000,1,2,4,1,0,0
888,888,1,4,1,45000,1,2,4,1,0,0
889,889,1,4,1,45000,1,2,4,1,0,0
890,890,1,4,1,45000,1,2,4,1,0,0
891,891,1,4,1,45000,1,2,4,1,0,0
892,892,1,4,1,45000,1,2,4,1,0,0
893,893,1,4,1,45000,1,2,4,1,0,0
894,894,1,4,1,45000,1,2,4,1,0,0
895,895,1,4,1,45000,1,2,4,1,0,0
896,896,1,4,1,45000,1,2,4,1,0,0
897,897,1,4,1,45000,1,2,4,1,0,0
898,898,1,4,1,45000,1,2,4,1,0,0
899,899,1,4,1,45000,1,2,4,1,0,0
900,900,1,4,1,45000,1,2,4,1,0,0
901,901,1,4,1,45000,1,2,4,1,0,0
902,902,1,4,1,45000,1,2,4,1,0,0
903,903,1,4,1,45000,1,2,4,1,0,0
904,904,1,4,1,45000,1,2,4,1,0,0
905,905,1,4,1,45000,1,2,4,1,0,0
906,906,1,4,1,45000,1,2,4,1,0,0
907,907,1,4,1,45000,1,2,4,1,0,0
908,908,1,4,1,45000,1,2,4,1,0,0
909,909,1,4,1,45000,1,2,4,1,0,0
910,910,1,4,1,45000,1,2,4,1,0,0
911,911,1,4,1,45000,1,2,4,1,0,0
912,912,1,4,1,45000,1,2,4,1,0,0
913,913,1,4,1,45000,1,2,4,1,0,0
914,914,1,4,1,45000,1,2,4,1,0,0
915,915,1,4,1,45000,1,2,4,1,0,0
916,916,1,4,1,45000,1,2,4,1,0,0
917,917,1,4,1,45000,1,2,4,1,0,0
918,918,1,4,1,45000,1,2,4,1,0,0
919,919,1,4,1,45000,1,2,4,1,0,0
920,920,1,4,1,45000,1,2,4,1,0,0
921,921,1,4,1,45000,1,2,4,1,0,0
922,922,1,4,1,45000,1,2,4,1,0,0
923,923,1,4,1,45000,1,2,4,1,0,0
924,924,1,4,1,45000,1,2,4,1,0,0
925,925,1,4,1,45000,1,2,4,1,0,0
926,926,1,4,1,45000,1,2,4,1,0,0
927,927,1,4,1,45000,1,2,4,1,0,0
928,928,1,4,1,45000,1,2,4,1,0,0
929,929,1,4,1,45000,1,2,4,1,0,0
930,930,1,4,1,45000,1,2,4,1,0,0
931,931,1,4,1,45000,1,2,4,1,0,0
932,932,1,4,1,45000,1,2,4,1,0,0
933,933,1,4,1,45000,1,2,4,1,0,0
934,934,1,4,1,45000,1,2,4,1,0,0
935,935,1,4,1,45000,1,2,4,1,0,0
936,936,1,4,1,45000,1,2,4,1,0,0
937,937,1,4,1,45000,1,2,4,1,0,0
938,938,1,4,1,45000,1,2,4,1,0,0
939,939,1,4,1,45000,1,2,4,1,0,0
940,940,1,4,1,45000,1,2,4,1,0,0
941,941,1,4,1,45000,1,2,4,1,0,0
942,942,1,4,1,45000,1,2,4,1,0,0
943,943,1,4,1,45000,1,2,4,1,0,0
944,944,1,4,1,45000,1,2,4,1,0,0
945,945,1,4,1,45000,1,2,4,1,0,0
946,946,1,4,1,45000,1,2,4,1,0,0
947,947,1,4,1,45000,1,2,4,1,0,0
948,948,1,4,1,45000,1,2,4,1,0,0
949,949,1,4,1,45000,1,2,4,1,0,0
950,950,1,4,1,45000,1,2,4,1,0,0
951,951,1,4,1,45000,1,2,4,1,0,0
952,952,1,4,1,45000,1,2,4,1,0,0
953,953,1,4,1,45000,1,2,4,1,0,0
954,954,1,4,1,45000,1,2,4,1,0,0
955,955,1,4,1,45000,1,2,4,1,0,0
956,956,1,4,1,45000,1,2,4,1,0,0
957,957,1,4,1,45000,1,2,4,1,0,0
958,958,1,4,1,45000,1,2,4,1,0,0
959,959,1,4,1,45000,1,2,4,1,0,0
960,960,1,4,1,45000,1,2,4,1,0,0
961,961,1,4,1,45000,1,2,4,1,0,0
962,962,1,4,1,45000,1,2,4,1,0,0
963,963,1,4,1,45000,1,2,4,1,0,0
964,964,1,4,1,45000,1,2,4,1,0,0
965,965,1,4,1,45000,1,2,4,1,0,0
966,966,1,4,1,45000,1,2,4,1,0,0
967,967,1,4,1,45000,1,2,4,1,0,0
968,968,1,4,1,45000,1,2,4,1,0,0
969,969,1,4,1,45000,1,2,4,1,0,0
970,970,1,4,1,45000,1,2,4,1,0,0
971,971,1,4,1,45000,1,2,4,1,0,0
972,972,1,4,1,45000,1,2,4,1,0,0
973,973,1,4,1,45000,1,2,4,1,0,0
974,974,1,4,1,45000,1,2,4,1,0,0
975,975,1,4,1,45000,1,2,4,1,0,0
976,976,1,4,1,45000,1,2,4,1,0,0
977,977,1,4,1,45000,1,2,4,1,0,0
978,978,1,4,1,45000,1,2,4,1,0,0
979,979,1,4,1,45000,1,2,4,1,0,0
980,980,1,4,1,45000,1,2,4,1,0,0
981,981,1,4,1,45000,1,2,4,1,0,0
982,982,1,4,1,45000,1,2,4,1,0,0
983,983,1,4,1,45000,1,2,4,1,0,0
984,984,1,4,1,45000,1,2,4,1,0,0
985,985,1,4,1,45000,1,2,4,1,0,0
986,986,1,4,1,45000,1,2,4,1,0,0
987,987,1,4,1,45000,1,2,4,1,0,0
988,988,1,4,1,45000,1,2,4,1,0,0
989,989,1,4,1,45000,1,2,4,1,0,0
990,990,1,4,1,45000,1,2,4,1,0,0
991,991,1,4,1,45000,1,2,4,1,0,0
992,992,1,4,1,45000,1,2,4,1,0,0
993,993,1,4,1,45000,1,2,4,1,0,0
994,994,1,4,1,45000,1,2,4,1,0,0
995,995,1,4,1,45000,1,2,4,1,0,0
996,996,1,4,1,45000,1,2,4,1,0,0
997,997,1,4,1,45000,1,2,4,1,0,0
998,998,1,4,1,45000,1,2,4,1,0,0
999,999,1,4,1,45000,1,2,4,1,0,0
1000,1000,1,4,1,45000,1,2,4,1,0,0
1001,1001,1,4,1,45000,1,2,4,1,0,0
1002,1002,1,4,1,45000,1,2,4,1,0,0
1003,1003,1,4,1,45000,1,2,4,1,0,0
1004,1004,1,4,1,45000,1,2,4,1,0,0
1005,1005,1,4,1,45000,1,2,4,1,0,0
1006,1006,1,4,1,45000,1,2,4,1,0,0
1007,1007,1,4,1,45000,1,2,4,1,0,0
1008,1008,1,4,1,45000,1,2,4,1,0,0
1009,1009,1,4,1,45000,1,2,4,1,0,0
1010,1010,1,4,1,45000,1,2,4,1,0,0
1011,1011,1,4,1,45000,1,2,4,1,0,0
1012,1012,1,4,1,45000,1,2,4,1,0,0
1013,1013,1,4,1,45000,1,2,4,1,0,0
1014,1014,1,4,1,45000,1,2,4,1,0,0
1015,1015,1,4,1,45000,1,2,4,1,0,0
1016,1016,1,4,1,45000,1,2,4,1,0,0
1017,1017,1,4,1,45000,1,2,4,1,0,0
1018,1018,1,4,1,45000,1,2,4,1,0,0
1019,1019,1,4,1,45000,1,2,4,1,0,0
1020,1020,1,4,1,45000,1,2,4,1,0,0
1021,1021,1,4,1,45000,1,2,4,1,0,0
1022,1022,1,4,1,45000,1,2,4,1,0,0
1023,1023,1,4,1,45000,1,2,4,1,0,0
1024,1024,1,4,1,45000,1,2,4,1,0,0
1025,1025,1,4,1,45000,1,2,4,1,0,0
1026,1026,1,4,1,45000,1,2,4,1,0,0
1027,1027,1,4,1,45000,1,2,4,1,0,0
1028,1028,1,4,1,45000,1,2,4,1,0,0
1029,1029,1,4,1,45000,1,2,4,1,0,0
1030,1030,1,4,1,45000,1,2,4,1,0,0
1031,1031,1,4,1,45000,1,2,4,1,0,0
1032,1032,1,4,1,45000,1,2,4,1,0,0
1033,1033,1,4,1,45000,1,2,4,1,0,0
1034,1034,1,4,1,45000,1,2,4,1,0,0
1035,1035,1,4,1,45000,1,2,4,1,0,0
1036,1036,1,4,1,45000,1,2,4,1,0,0
1037,1037,1,4,1,45000,1,2,4,1,0,0
1038,1038,1,4,1,45000,1,2,4,1,0,0
1039,1039,1,4,1,45000,1,2,4,1,0,0
1040,1040,1,4,1,45000,1,2,4,1,0,0
1041,1041,1,4,1,45000,1,2,4,1,0,0
1042,1042,1,4,1,45000,1,2,4,1,0,0
1043,1043,1,4,1,45000,1,2,4,1,0,0
1044,1044,1,4,1,45000,1,2,4,1,0,0
1045,1045,1,4,1,45000,1,2,4,1,0,0
1046,1046,1,4,1,45000,1,2,4,1,0,0
1047,1047,1,4,1,45000,1,2,4,1,0,0
1048,1048,1,4,1,45000,1,2,4,1,0,0
1049,1049,1,4,1,45000,1,2,4,1,0,0
1050,1050,1,4,1,45000,1,2,4,1,0,0
1051,1051,1,4,1,45000,1,2,4,1,0,0
1052,1052,1,4,1,45000,1,2,4,1,0,0
1053,1053,1,4,1,45000,1,2,4,1,0,0
1054,1054,1,4,1,45000,1,2,4,1,0,0
1055,1055,1,4,1,45000,1,2,4,1,0,0
1056,1056,1,4,1,45000,1,2,4,1,0,0
1057,1057,1,4,1,45000,1,2,4,1,0,0
1058,1058,1,4,1,45000,1,2,4,1,0,0
1059,1059,1,4,1,45000,1,2,4,1,0,0
1060,1060,1,4,1,45000,1,2,4,1,0,0
1061,1061,1,4,1,45000,1,2,4,1,0,0
1062,1062,1,4,1,45000,1,2,4,1,0,0
1063,1063,1,4,1,45000,1,2,4,1,0,0
1064,1064,1,4,1,45000,1,2,4,1,0,0
1065,1065,1,4,1,45000,1,2,4,1,0,0
1066,1066,1,4,1,45000,1,2,4,1,0,0
1067,1067,1,4,1,45000,1,2,4,1,0,0
1068,1068,1,4,1,45000,1,2,4,1,0,0
1069,1069,1,4,1,45000,1,2,4,1,0,0
1070,1070,1,4,1,45000,1,2,4,1,0,0
1071,1071,1,4,1,45000,1,2,4,1,0,0
1072,1072,1,4,1,45000,1,2,4,1,0,0
1073,1073,1,4,1,45000,1,2,4,1,0,0
1074,1074,1,4,1,45000,1,2,4,1,0,0
1075,1075,1,4,1,45000,1,2,4,1,0,0
1076,1076,1,4,1,45000,1,2,4,1,0,0
1077,1077,1,4,1,45000,1,2,4,1,0,0
1078,1078,1,4,1,45000,1,2,4,1,0,0
1079,1079,1,4,1,45000,1,2,4,1,0,0
1080,1080,1,4,1,45000,1,2,4,1,0,0
1081,1081,1,4,1,45000,1,2,4,1,0,0
1082,1082,1,4,1,45000,1,2,4,1,0,0
1083,1083,1,4,1,45000,1,2,4,1,0,0
1084,1084,1,4,1,45000,1,2,4,1,0,0
1085,1085,1,4,1,45000,1,2,4,1,0,0
1086,1086,1,4,1,45000,1,2,4,1,0,0
1087,1087,1,4,1,45000,1,2,4,1,0,0
1088,1088,1,4,1,45000,1,2,4,1,0,0
1089,1089,1,4,1,45000,1,2,4,1,0,0
1090,1090,1,4,1,45000,1,2,4,1,0,0
1091,1091,1,4,1,45000,1,2,4,1,0,0
1092,1092,1,4,1,45000,1,2,4,1,0,0
1093,1093,1,4,1,45000,1,2,4,1,0,0
1094,1094,1,4,1,45000,1,2,4,1,0,0
1095,1095,1,4,1,45000,1,2,4,1,0,0
1096,1096,1,4,1,45000,1,2,4,1,0,0
1097,1097,1,4,1,45000,1,2,4,1,0,0
1098,1098,1,4,1,45000,1,2,4,1,0,0
1099,1099,1,4,1,45000,1,2,4,1,0,0
1100,1100,1,4,1,45000,1,2,4,1,0,0
1101,1101,1,4,1,45000,1,2,4,1,0,0
1102,1102,1,4,1,45000,1,2,4,1,0,0
1103,1103,1,4,1,45000,1,2,4,1,0,0
1104,1104,1,4,1,45000,1,2,4,1,0,0
1105,1105,1,4,1,45000,1,2,4,1,0,0
